Date,open,high,low,close,volume,overnightSHIBOR,CPI,GDP,PPI
6/9/2011,3000.404,3004.06,2951.889,2951.889,4749663600,3.7858,0.074,104641.3,0.34
6/10/2011,2947.927,2964.079,2925.868,2961.932,4220188200,3.8167,0.074,104641.3,0.34
6/13/2011,2940.391,2957.523,2921.746,2950.348,3835166800,3.8025,0.074,104641.3,0.34
6/14/2011,2947.655,3000.526,2943.531,2993.559,5598281500,3.4842,0.074,104641.3,0.34
6/15/2011,2984.962,2999.15,2963.112,2963.119,4439085200,3.9878,0.074,104641.3,0.34
6/16/2011,2939.681,2946.815,2915.401,2917.578,4113548200,3.9957,0.074,104641.3,0.34
6/17/2011,2916.405,2934.061,2891.015,2892.157,4117653000,3.985,0.074,104641.3,0.34
6/20/2011,2888.935,2896.081,2862.408,2874.896,3799198200,6.955,0.074,104641.3,0.34
6/21/2011,2883.354,2909.572,2877.054,2909.073,4203892300,7.1375,0.074,104641.3,0.34
6/22/2011,2913.666,2921.034,2894.178,2908.582,3731880200,7.47,0.074,104641.3,0.34
6/23/2011,2899.013,2966.54,2888.678,2957.629,4594111700,7.3325,0.074,104641.3,0.34
6/24/2011,2946.609,3047.943,2944.051,3027.47,8545924000,7.0502,0.074,104641.3,0.34
6/27/2011,3028.496,3056.023,3019.236,3036.491,6561577100,6.1117,0.074,104641.3,0.34
6/28/2011,3040.183,3046.797,3013.996,3041.734,5576625400,5.0554,0.074,104641.3,0.34
6/29/2011,3039.047,3043.815,2999.953,3000.169,5347684800,5.035,0.074,104641.3,0.34
6/30/2011,3003.23,3058.625,3003.23,3044.089,6250254900,4.9983,0.277,119174.3,-0.03
7/1/2011,3052.12,3071.206,3034.072,3049.745,5676665300,4.7297,0.277,119174.3,-0.03
7/4/2011,3064.935,3124.582,3064.935,3121.98,8046403100,2.8505,0.277,119174.3,-0.03
7/5/2011,3122.899,3128.529,3105.086,3122.5,6776333500,5.8392,0.277,119174.3,-0.03
7/6/2011,3116.121,3116.121,3084.834,3113.712,6155580700,5.5817,0.277,119174.3,-0.03
7/7/2011,3123.29,3140.102,3101.096,3101.68,7181036000,4.8292,0.277,119174.3,-0.03
7/8/2011,3105.486,3124.386,3093.374,3109.183,5128259300,4.9983,0.277,119174.3,-0.03
7/11/2011,3097.874,3120.998,3086.263,3113.206,4792066000,4.015,0.277,119174.3,-0.03
7/12/2011,3089.136,3090.097,3054.8,3056.905,5710798400,2.4325,0.277,119174.3,-0.03
7/13/2011,3060.42,3108.497,3060.42,3106.247,5411436700,3.4525,0.277,119174.3,-0.03
7/14/2011,3112.587,3126.153,3092.473,3115.745,6031493500,4.2217,0.277,119174.3,-0.03
7/15/2011,3105.497,3130.775,3097.336,3128.889,6155032200,3.8683,0.277,119174.3,-0.03
7/18/2011,3131.803,3137.922,3113.667,3122.6,6069131100,3.6367,0.277,119174.3,-0.03
7/19/2011,3108.472,3109.916,3088.377,3095.125,5338870900,4.43,0.277,119174.3,-0.03
7/20/2011,3113.705,3119.543,3071.85,3091.567,4411833100,4.7383,0.277,119174.3,-0.03
7/21/2011,3092.271,3099.278,3058.255,3059.139,4408469100,5.4208,0.277,119174.3,-0.03
7/22/2011,3066.192,3083.191,3059.598,3067.985,3725725500,5.2967,0.277,119174.3,-0.03
7/25/2011,3050.897,3050.897,2958.878,2968.289,6718099600,5.1408,0.277,119174.3,-0.03
7/26/2011,2965.721,2980.857,2957.61,2977.766,4351545700,4.615,0.277,119174.3,-0.03
7/27/2011,2961.576,3002.691,2951.516,3000.052,4838561200,4.1483,0.277,119174.3,-0.03
7/28/2011,2973.642,2984.375,2956.71,2981.002,4813898400,3.6367,0.277,119174.3,-0.03
7/29/2011,2981.021,2995.974,2948.076,2972.079,4629825300,3.4817,0.277,119174.3,-0.03
8/1/2011,2969.106,2991.051,2958.832,2977.721,3388694900,3.0263,0.463,119174.3,0.03
8/2/2011,2958.85,2958.85,2919.014,2956.383,3897835700,2.8121,0.463,119174.3,0.03
8/3/2011,2930.193,2969.132,2927.096,2954.87,3866836200,2.8133,0.463,119174.3,0.03
8/4/2011,2962.913,2983.012,2951.838,2960.309,3298571900,2.8442,0.463,119174.3,0.03
8/5/2011,2881.737,2916.41,2868.157,2897.417,4931685400,2.8175,0.463,119174.3,0.03
8/8/2011,2864.514,2888.769,2747.967,2793.897,7151776600,2.7286,0.463,119174.3,0.03
8/9/2011,2720.953,2812.769,2697.062,2798.19,6984267600,2.7368,0.463,119174.3,0.03
8/10/2011,2845.352,2858.553,2820.123,2824.12,5865931200,3.0425,0.463,119174.3,0.03
8/11/2011,2779.715,2867.311,2777.761,2866.924,5899768900,2.7438,0.463,119174.3,0.03
8/12/2011,2881.554,2894.224,2868.871,2875.365,5719740600,2.7942,0.463,119174.3,0.03
8/15/2011,2883.174,2917.883,2870.19,2917.883,5987547600,2.8492,0.463,119174.3,0.03
8/16/2011,2920.829,2932.14,2888.334,2897.581,5096268100,2.9871,0.463,119174.3,0.03
8/17/2011,2893.849,2910.835,2881.631,2886.013,3917817900,2.9992,0.463,119174.3,0.03
8/18/2011,2887.103,2889.997,2832.269,2834.254,4076888300,3.4425,0.463,119174.3,0.03
8/19/2011,2789.346,2814.099,2782.556,2807.664,4325965000,3.6892,0.463,119174.3,0.03
8/22/2011,2809.329,2829.687,2768.418,2777.787,3420968500,4.03,0.463,119174.3,0.03
8/23/2011,2788.699,2821.003,2777.287,2821.003,3262051400,4.2306,0.463,119174.3,0.03
8/24/2011,2834.577,2845.47,2804.818,2810.016,3530156500,3.7683,0.463,119174.3,0.03
8/25/2011,2818.701,2904.438,2815.912,2903.837,7221684500,3.3377,0.463,119174.3,0.03
8/26/2011,2889.382,2907.398,2876.828,2901.216,4560410200,3.2235,0.463,119174.3,0.03
8/29/2011,2875.784,2875.784,2847.476,2852.809,4426785000,3.165,0.463,119174.3,0.03
8/30/2011,2875.144,2901.733,2838.33,2841.74,4313787200,3.4308,0.463,119174.3,0.03
8/31/2011,2843.993,2855.305,2823.77,2846.776,3210789900,3.3538,0.308,119174.3,0.11
9/1/2011,2852.386,2869.249,2825.956,2834.535,3011870200,3.4192,0.308,119174.3,0.11
9/2/2011,2828.839,2836.624,2790.769,2803.854,2931711600,3.4808,0.308,119174.3,0.11
9/5/2011,2780.834,2780.834,2743.383,2743.817,3200566000,3.8892,0.308,119174.3,0.11
9/6/2011,2727.749,2745.36,2711.071,2723.303,2971398200,2.9975,0.308,119174.3,0.11
9/7/2011,2738.789,2779.205,2730.055,2779.09,3326538100,3.0546,0.308,119174.3,0.11
9/8/2011,2788.832,2789.112,2755.799,2756.105,2683873500,3.1058,0.308,119174.3,0.11
9/9/2011,2770.153,2796.352,2739.62,2751.095,2707350300,3.0408,0.308,119174.3,0.11
9/13/2011,2712.443,2726.185,2698.66,2720.283,2671376400,2.9525,0.308,119174.3,0.11
9/14/2011,2729.256,2736.905,2677.127,2733.108,3042478000,2.9575,0.308,119174.3,0.11
9/15/2011,2734.552,2754.193,2728.905,2729.051,3117192500,3.1933,0.308,119174.3,0.11
9/16/2011,2744.218,2755.889,2728.995,2733.987,2755593200,3.19,0.308,119174.3,0.11
9/19/2011,2718.318,2718.318,2678.795,2679.27,2909094100,3.4777,0.308,119174.3,0.11
9/20/2011,2675.043,2702.28,2664.1,2689.845,2559868100,3.7975,0.308,119174.3,0.11
9/21/2011,2691.701,2778.353,2677.349,2771.011,5619417100,3.7346,0.308,119174.3,0.11
9/22/2011,2745.146,2754.917,2684.94,2685.688,4710266000,3.5042,0.308,119174.3,0.11
9/23/2011,2644.294,2681.227,2631.425,2669.478,4259222400,3.2942,0.308,119174.3,0.11
9/26/2011,2645.245,2679.56,2603.108,2610.919,3917512400,3.0958,0.308,119174.3,0.11
9/27/2011,2634.925,2652.56,2613.423,2637.879,3502197400,4.055,0.308,119174.3,0.11
9/28/2011,2654.83,2660.099,2602.63,2610.59,3416955500,3.9917,0.308,119174.3,0.11
9/29/2011,2593.559,2615.144,2577.286,2588.185,3709359300,3.8721,0.308,119174.3,0.11
9/30/2011,2595.582,2607.566,2572.193,2581.351,3205082200,4.8925,0.468,126981.6,0.02
10/10/2011,2588.349,2595.324,2552.284,2557.082,2832512200,3.8192,0.468,126981.6,0.02
10/11/2011,2625.163,2635.694,2526.649,2551.994,4502984800,3.4417,0.468,126981.6,0.02
10/12/2011,2537.398,2647.015,2523.344,2644.758,6594568000,2.995,0.468,126981.6,0.02
10/13/2011,2636.863,2672.91,2629.405,2662.601,6042620100,2.9642,0.468,126981.6,0.02
10/14/2011,2655.358,2665.443,2629.879,2653.782,3833694800,2.88,0.468,126981.6,0.02
10/17/2011,2658.947,2687.102,2653.384,2666.951,3615831500,2.8075,0.468,126981.6,0.02
10/18/2011,2646.841,2651.732,2589.205,2592.209,3937344800,2.8308,0.468,126981.6,0.02
10/19/2011,2599.917,2617.411,2580.663,2583.081,3111616600,2.8963,0.468,126981.6,0.02
10/20/2011,2566.603,2570.101,2500.486,2520.532,3984246200,3.01,0.468,126981.6,0.02
10/21/2011,2522.257,2538.117,2504.693,2507.877,2984350300,3.0738,0.468,126981.6,0.02
10/24/2011,2517.059,2581.125,2501.956,2576.669,4634580100,3.065,0.468,126981.6,0.02
10/25/2011,2572.708,2633.968,2560.047,2625.425,5796737500,3.5983,0.468,126981.6,0.02
10/26/2011,2613.272,2679.658,2611.012,2651.652,7309824000,3.9983,0.468,126981.6,0.02
10/27/2011,2658.428,2672.84,2647.296,2657.478,4882039100,4.1875,0.468,126981.6,0.02
10/28/2011,2694.542,2729.139,2689.376,2709.017,7164310500,4.8983,0.468,126981.6,0.02
10/31/2011,2704.535,2709.317,2680.992,2695.307,5040711200,4.695,0.093,126981.6,-0.66
11/1/2011,2672.508,2726.088,2669.05,2697.534,5520665100,3.3025,0.093,126981.6,-0.66
11/2/2011,2658.547,2742.938,2653.722,2742.39,6436158400,3.0964,0.093,126981.6,-0.66
11/3/2011,2752.627,2781.039,2743.196,2744.301,8482076000,3.09,0.093,126981.6,-0.66
11/4/2011,2770.572,2781.99,2748.978,2763.746,6195821800,3.09,0.093,126981.6,-0.66
11/7/2011,2750.991,2769.296,2733.168,2736.248,4537505600,3.0933,0.093,126981.6,-0.66
11/8/2011,2745.059,2756.091,2723.693,2727.71,4788425200,3.1117,0.093,126981.6,-0.66
11/9/2011,2739.154,2755.811,2710.054,2751.654,4687796000,3.1167,0.093,126981.6,-0.66
11/10/2011,2720.836,2729.572,2698.306,2699.588,5117370200,3.1254,0.093,126981.6,-0.66
11/11/2011,2705.243,2713.914,2685.101,2695.002,3663669600,2.8233,0.093,126981.6,-0.66
11/14/2011,2717.544,2751.88,2714.862,2750.195,4639094300,2.8988,0.093,126981.6,-0.66
11/15/2011,2746.773,2754.001,2732.913,2744.68,4175986400,2.9125,0.093,126981.6,-0.66
11/16/2011,2745.858,2746.29,2659.148,2670.116,5594923900,2.925,0.093,126981.6,-0.66
11/17/2011,2671.953,2687.831,2660.651,2662.017,3524765200,3.2292,0.093,126981.6,-0.66
11/18/2011,2643.667,2646.209,2601.179,2606.495,4241471800,3.4225,0.093,126981.6,-0.66
11/21/2011,2608.556,2613.262,2587.742,2609.687,2797189600,3.6033,0.093,126981.6,-0.66
11/22/2011,2592.229,2611.15,2580.781,2609.475,2906907800,3.8342,0.093,126981.6,-0.66
11/23/2011,2613.291,2617.088,2578.157,2584.011,2853141200,3.9567,0.093,126981.6,-0.66
11/24/2011,2565.686,2604.236,2557.695,2588.915,3031960100,3.9467,0.093,126981.6,-0.66
11/25/2011,2585.137,2598.392,2563.65,2569.973,2391376600,4.0192,0.093,126981.6,-0.66
11/28/2011,2578.344,2589.354,2562.493,2573.321,2566693600,3.7075,0.093,126981.6,-0.66
11/29/2011,2595.086,2609.187,2580.293,2608.569,3002587800,3.4086,0.093,126981.6,-0.66
11/30/2011,2600.099,2601.9,2507.184,2521.52,4235264500,3.425,-0.189,126981.6,-0.68
12/1/2011,2596.153,2630.664,2577.722,2583.613,6352025200,2.9775,-0.189,126981.6,-0.68
12/2/2011,2570.56,2575.692,2543.532,2557.311,3218370300,2.9723,-0.189,126981.6,-0.68
12/5/2011,2561.2,2561.2,2517.179,2521.385,3206338800,2.8567,-0.189,126981.6,-0.68
12/6/2011,2515.044,2525.666,2499.574,2516.341,2629758100,2.8504,-0.189,126981.6,-0.68
12/7/2011,2517.341,2534.529,2509.777,2528.228,2326183900,2.8696,-0.189,126981.6,-0.68
12/8/2011,2525.041,2549.101,2494.694,2525.001,2777774400,2.8596,-0.189,126981.6,-0.68
12/9/2011,2506.624,2525.162,2496.972,2503.461,2402905900,2.89,-0.189,126981.6,-0.68
12/12/2011,2497.922,2502.046,2476.116,2477.692,2190124900,2.9475,-0.189,126981.6,-0.68
12/13/2011,2467.016,2472.656,2418.673,2421.928,3571753400,2.9513,-0.189,126981.6,-0.68
12/14/2011,2415.944,2433.55,2392.299,2397.48,2532010900,2.9158,-0.189,126981.6,-0.68
12/15/2011,2382.441,2384.473,2340.447,2340.788,3675083400,2.9483,-0.189,126981.6,-0.68
12/16/2011,2339.976,2390.378,2332.14,2390.129,3630233900,2.8758,-0.189,126981.6,-0.68
12/19/2011,2370.418,2387.89,2321.657,2384.408,3790975200,2.8763,-0.189,126981.6,-0.68
12/20/2011,2376.709,2412.572,2373.86,2377.073,3240232700,2.8775,-0.189,126981.6,-0.68
12/21/2011,2397.275,2404.775,2337.693,2339.108,3120952500,2.8983,-0.189,126981.6,-0.68
12/22/2011,2325.27,2358.468,2294.607,2341.335,3668385800,2.935,-0.189,126981.6,-0.68
12/23/2011,2337.382,2382.709,2331.958,2359.159,3316190400,2.9392,-0.189,126981.6,-0.68
12/26/2011,2345.555,2369.818,2334.794,2335.702,2822408700,2.9992,-0.189,126981.6,-0.68
12/27/2011,2332.826,2346.384,2302.411,2305.035,2927731400,3.0775,-0.189,126981.6,-0.68
12/28/2011,2295.866,2309.645,2267.114,2307.928,3288202000,3.4202,-0.189,126981.6,-0.68
12/29/2011,2297.288,2323.488,2293.872,2311.361,3088770000,3.4175,-0.189,126981.6,-0.68
12/30/2011,2318.673,2349.029,2318.673,2345.742,3586524300,3.4067,-0.189,126981.6,-0.68
1/4/2012,2361.499,2365.988,2298.298,2298.753,3434456700,3.4975,0.312,138503.3,-0.32
1/5/2012,2290.78,2316.657,2272.153,2276.385,4301648000,4,0.312,138503.3,-0.32
1/6/2012,2274.352,2291.885,2254.567,2290.601,3519899200,3.9979,0.312,138503.3,-0.32
1/9/2012,2291.182,2368.889,2271.717,2368.57,5472734100,4,0.312,138503.3,-0.32
1/10/2012,2365.768,2449.955,2361.281,2447.349,8115498900,3.6933,0.312,138503.3,-0.32
1/11/2012,2444.757,2453.146,2423.322,2435.608,5870567400,3.24,0.312,138503.3,-0.32
1/12/2012,2426.82,2464.378,2423.321,2435.219,4712127500,3.475,0.312,138503.3,-0.32
1/13/2012,2438.405,2445.787,2374.545,2394.334,4551399700,4.6363,0.312,138503.3,-0.32
1/16/2012,2376.953,2394.498,2345.633,2345.649,3052714500,5.4725,0.312,138503.3,-0.32
1/17/2012,2347.568,2462.429,2329.248,2460.601,6420564800,7.3667,0.312,138503.3,-0.32
1/18/2012,2464.92,2485.498,2414.527,2422.189,6389235800,8.1667,0.312,138503.3,-0.32
1/19/2012,2423.857,2480.206,2414.985,2468.35,5561572600,6.4975,0.312,138503.3,-0.32
1/20/2012,2476.73,2510.34,2462.594,2504.086,5452978300,3.4775,0.312,138503.3,-0.32
1/30/2012,2508.877,2508.877,2460.396,2460.72,4351714800,2.8578,0.312,138503.3,-0.32
1/31/2012,2462.338,2472.839,2447.768,2464.26,3070150100,2.9675,1.5,138503.3,-0.07
2/1/2012,2458.233,2481.664,2423.45,2428.994,3501537400,2.965,1.5,138503.3,-0.07
2/2/2012,2437.47,2486.238,2429.709,2486.238,4206698500,2.9675,1.5,138503.3,-0.07
2/3/2012,2478.336,2514.645,2470.28,2506.09,4994924000,2.9242,1.5,138503.3,-0.07
2/6/2012,2511.172,2520.758,2488.709,2504.322,4507990500,2.775,1.5,138503.3,-0.07
2/7/2012,2489.032,2489.032,2441.698,2457.954,3967916400,2.7767,1.5,138503.3,-0.07
2/8/2012,2456.422,2534.162,2450.999,2528.236,5618645600,2.7667,1.5,138503.3,-0.07
2/9/2012,2525.589,2546.025,2513.131,2529.231,5929975100,2.6567,1.5,138503.3,-0.07
2/10/2012,2521.676,2560.027,2521.155,2533.624,6157587700,2.6867,1.5,138503.3,-0.07
2/13/2012,2504.41,2553.446,2496.305,2531.981,5191397300,2.6883,1.5,138503.3,-0.07
2/14/2012,2528.967,2533.264,2506.537,2522.107,4043010100,2.9973,1.5,138503.3,-0.07
2/15/2012,2515.829,2562.071,2511.289,2549.607,5809037000,3.0075,1.5,138503.3,-0.07
2/16/2012,2544.641,2559.345,2519.043,2536.074,5439543100,3.5025,1.5,138503.3,-0.07
2/17/2012,2551.815,2558.345,2522.856,2537.086,3899471600,4.4958,1.5,138503.3,-0.07
2/20/2012,2571.907,2574.746,2539.904,2540.706,5615332900,4.7792,1.5,138503.3,-0.07
2/21/2012,2544.835,2562.909,2520.786,2562.453,4789480800,4.8842,1.5,138503.3,-0.07
2/22/2012,2564.315,2598.863,2560.343,2597.476,7637665600,5.0167,1.5,138503.3,-0.07
2/23/2012,2595.779,2614.537,2590.518,2606.256,7037712600,5.2192,1.5,138503.3,-0.07
2/24/2012,2607.339,2648.017,2602.776,2648.017,8599970800,4.6433,1.5,138503.3,-0.07
2/27/2012,2658.121,2693.843,2656.573,2656.573,10151403400,3.0131,1.5,138503.3,-0.07
2/28/2012,2652.342,2671.833,2641.459,2662.463,7759253600,2.6817,1.5,138503.3,-0.07
2/29/2012,2655.858,2666.647,2631.784,2634.143,5912020600,2.5933,-0.1,138503.3,0.14
3/1/2012,2622.737,2647.785,2621.858,2633.345,4214844100,2.5067,-0.1,138503.3,0.14
3/2/2012,2637.961,2679.934,2637.961,2679.934,6412203400,2.5292,-0.1,138503.3,0.14
3/5/2012,2687.74,2694.612,2660.955,2662.698,7139545800,2.4465,-0.1,138503.3,0.14
3/6/2012,2654.799,2657.963,2615.6,2621.052,6244714800,2.3154,-0.1,138503.3,0.14
3/7/2012,2596.479,2628.585,2594.128,2603.005,5694873300,2.3154,-0.1,138503.3,0.14
3/8/2012,2612.403,2645.953,2612.403,2635.791,5754941300,2.3146,-0.1,138503.3,0.14
3/9/2012,2644.1,2664.414,2631.406,2664.302,5525892100,2.3088,-0.1,138503.3,0.14
3/12/2012,2663.243,2666.432,2636.423,2654.402,6232721600,2.3058,-0.1,138503.3,0.14
3/13/2012,2653.681,2681.334,2649.169,2681.073,5840446900,2.3175,-0.1,138503.3,0.14
3/14/2012,2694.475,2705.754,2595.342,2605.106,10842654000,2.3139,-0.1,138503.3,0.14
3/15/2012,2602.661,2618.252,2575.437,2585.546,7256596000,2.3477,-0.1,138503.3,0.14
3/16/2012,2591.8,2624.316,2577.245,2623.52,5809125900,2.3783,-0.1,138503.3,0.14
3/19/2012,2617.662,2631.045,2598.63,2630.013,5764662500,2.395,-0.1,138503.3,0.14
3/20/2012,2622.66,2622.66,2584.024,2584.445,5811406500,2.4992,-0.1,138503.3,0.14
3/21/2012,2597.375,2613.269,2569.075,2587.793,5800254400,2.5478,-0.1,138503.3,0.14
3/22/2012,2586.938,2599.244,2570.446,2583.747,4492677700,2.6983,-0.1,138503.3,0.14
3/23/2012,2575.327,2578.825,2544.525,2552.94,4332925600,2.7125,-0.1,138503.3,0.14
3/26/2012,2551.425,2562.929,2540.696,2555.442,3181621100,2.6842,-0.1,138503.3,0.14
3/27/2012,2565.551,2571.899,2544.373,2547.143,3594460400,2.5483,-0.1,138503.3,0.14
3/28/2012,2538.458,2540.417,2471.034,2474.9,5000579000,2.635,-0.1,138503.3,0.14
3/29/2012,2463.688,2476.478,2429.732,2443.122,4613130400,2.6008,-0.1,138503.3,0.14
3/30/2012,2447.939,2461.977,2438.488,2454.899,3702708600,2.6767,-0.1,138503.3,0.14
4/5/2012,2449.208,2517.386,2441.269,2512.832,5433168700,3.0033,0.2,117593.9,0.27
4/6/2012,2509.445,2525.534,2502.703,2519.83,4236857600,3.2288,0.2,117593.9,0.27
4/9/2012,2510.533,2518.378,2491.592,2495.146,3537098600,2.9125,0.2,117593.9,0.27
4/10/2012,2490.283,2519.812,2459.348,2519.788,4133590500,2.9946,0.2,117593.9,0.27
4/11/2012,2494.517,2541.126,2489.325,2520.036,4251031000,2.9975,0.2,117593.9,0.27
4/12/2012,2522.828,2570.842,2516.568,2570.436,5648840900,3.0475,0.2,117593.9,0.27
4/13/2012,2575.052,2593.788,2570.035,2580.454,5309264300,3.4958,0.2,117593.9,0.27
4/16/2012,2564.231,2586.198,2559.781,2574.044,4083970000,3.29,0.2,117593.9,0.27
4/17/2012,2572.364,2578.76,2541.535,2541.883,3781546700,3.0004,0.2,117593.9,0.27
4/18/2012,2550.905,2602.106,2545.996,2599.908,5868840800,2.9983,0.2,117593.9,0.27
4/19/2012,2598.329,2606.86,2585.301,2596.056,4644810900,3.1992,0.2,117593.9,0.27
4/20/2012,2591.51,2627.375,2589.351,2626.839,6144637900,3.4,0.2,117593.9,0.27
4/23/2012,2624.751,2632.092,2599.112,2606.038,5866493800,3.3267,0.2,117593.9,0.27
4/24/2012,2594.801,2640.295,2559.464,2604.866,7113955800,3.2163,0.2,117593.9,0.27
4/25/2012,2598.228,2631.438,2593.327,2625.99,6246805300,3.4658,0.2,117593.9,0.27
4/26/2012,2632.718,2643.768,2617.089,2631.487,5896566700,3.4358,0.2,117593.9,0.27
4/27/2012,2630.549,2637.918,2623.598,2626.157,4823358600,3.285,0.2,117593.9,0.27
5/2/2012,2660.673,2697.949,2643.527,2683.487,8014865400,2.8367,0.2,117593.9,0.27
5/3/2012,2679.517,2693.88,2675.811,2691.518,5936109000,2.955,0.2,117593.9,0.27
5/4/2012,2689.624,2716.033,2677.14,2715.879,6321808600,2.9575,0.2,117593.9,0.27
5/7/2012,2699.447,2717.778,2694.321,2717.778,6854731400,2.9625,0.2,117593.9,0.27
5/8/2012,2717.408,2717.825,2683.562,2709.116,6311084000,2.4683,0.2,117593.9,0.27
5/9/2012,2685.187,2685.187,2655.322,2657.514,5840028300,2.395,0.2,117593.9,0.27
5/10/2012,2657.87,2667.675,2649.38,2657.214,4696257600,2.3667,0.2,117593.9,0.27
5/11/2012,2652.313,2666.566,2636.523,2636.917,4100614300,2.275,0.2,117593.9,0.27
5/14/2012,2653.806,2656.284,2613.349,2615.534,5208248400,1.9221,0.2,117593.9,0.27
5/15/2012,2597.644,2618.175,2591.598,2617.374,4576727100,1.8725,0.2,117593.9,0.27
5/16/2012,2610.161,2612.625,2574.082,2574.647,4328027400,1.8275,0.2,117593.9,0.27
5/17/2012,2577.961,2619.589,2571.201,2613.942,4372838900,1.8114,0.2,117593.9,0.27
5/18/2012,2595.547,2603.191,2567.302,2573.976,4342212400,1.8275,0.2,117593.9,0.27
5/21/2012,2572.369,2604.219,2563.973,2587.231,3860209000,1.8142,0.2,117593.9,0.27
5/22/2012,2598.167,2627.602,2597.603,2627.525,4277352900,1.8208,0.2,117593.9,0.27
5/23/2012,2621.786,2635.78,2598.29,2616.869,4371953100,1.845,0.2,117593.9,0.27
5/24/2012,2613.095,2630.414,2588.209,2595.26,4284406600,1.8833,0.2,117593.9,0.27
5/25/2012,2595.261,2602.17,2565.647,2573.103,3927300400,1.9017,0.2,117593.9,0.27
5/28/2012,2562.596,2614.849,2545.336,2614.689,5633927500,1.9117,0.2,117593.9,0.27
5/29/2012,2615.145,2658.255,2612.564,2650.854,7213563700,1.9042,0.2,117593.9,0.27
5/30/2012,2646.37,2655.163,2636.518,2642.258,5185543600,1.9058,0.2,117593.9,0.27
5/31/2012,2623.158,2645.591,2617.228,2632.042,4410746900,1.8788,0.2,117593.9,0.27
6/1/2012,2633.601,2653.857,2623.289,2632.998,4419105600,1.895,0.2,117593.9,0.27
6/4/2012,2598.733,2608.316,2558.92,2559.026,5247850200,1.9183,0.2,117593.9,0.27
6/5/2012,2565.186,2573.887,2548.76,2558.842,3777991000,1.9983,0.2,117593.9,0.27
6/6/2012,2564.226,2573.739,2547.334,2557.401,3385769400,2.2017,0.2,117593.9,0.27
6/7/2012,2579.425,2584.039,2536.258,2542.184,3484118600,2.4008,0.2,117593.9,0.27
6/8/2012,2558.843,2559.128,2520.409,2524.329,4385642600,2.4033,0.2,117593.9,0.27
6/11/2012,2529.599,2565.429,2523.774,2558.265,4009826000,2.3196,0.2,117593.9,0.27
6/12/2012,2543.765,2553.915,2529.951,2540.178,3793667600,2.3867,0.2,117593.9,0.27
6/13/2012,2546.791,2581.115,2539.632,2580.636,4501456800,2.4938,0.2,117593.9,0.27
6/14/2012,2573.329,2584.709,2558.565,2560.421,4024793400,2.5483,0.2,117593.9,0.27
6/15/2012,2565.189,2580.17,2538.572,2568.054,4278607800,2.5592,0.2,117593.9,0.27
6/18/2012,2576.629,2593.218,2572.987,2581.212,3569362800,2.5388,0.2,117593.9,0.27
6/19/2012,2577.362,2577.362,2556.103,2558.621,3270055300,2.6908,0.2,117593.9,0.27
6/20/2012,2563.643,2570.663,2549.438,2552.611,2985063900,3.2775,0.2,117593.9,0.27
6/21/2012,2547.048,2547.048,2502.419,2512.185,3539673200,3.59,0.2,117593.9,0.27
6/25/2012,2501.163,2501.163,2455.008,2456.518,4010673500,3.6508,0.2,117593.9,0.27
6/26/2012,2442.562,2465.12,2434.64,2454.915,3173400800,3.8775,0.2,117593.9,0.27
6/27/2012,2452.666,2470.762,2444.343,2447.195,3000755300,3.4967,0.2,117593.9,0.27
6/28/2012,2451.664,2459.189,2425.24,2425.729,3054311300,3.5483,0.2,117593.9,0.27
6/29/2012,2418.862,2462.815,2417.486,2461.612,3799494100,3.6008,0.2,117593.9,0.27
7/2/2012,2473.545,2473.966,2452.986,2465.238,4051007800,3.6092,0.2,117593.9,0.27
7/3/2012,2464.85,2490.547,2457.449,2468.721,3869335400,3.2475,0.2,117593.9,0.27
7/4/2012,2474.527,2481.336,2455.995,2464.919,3445214200,2.6208,0.2,117593.9,0.27
7/5/2012,2450.3,2450.3,2420.001,2430.37,3472614500,2.6025,0.2,117593.9,0.27
7/6/2012,2435.059,2477.231,2420.356,2472.614,4961060500,2.3501,0.2,117593.9,0.27
7/9/2012,2455.892,2470.205,2414.953,2416.036,4922330200,2.3437,0.2,117593.9,0.27
7/10/2012,2411.003,2426.529,2402.371,2406.706,3554998400,2.3277,0.2,117593.9,0.27
7/11/2012,2402.184,2427.795,2402.154,2425.572,3762431200,2.3467,0.2,117593.9,0.27
7/12/2012,2420.036,2460.559,2404.584,2449.181,5671769100,2.389,0.2,117593.9,0.27
7/13/2012,2441.013,2467.99,2438.979,2450.633,3672525600,2.4792,0.2,117593.9,0.27
7/16/2012,2452.595,2452.595,2399.61,2399.731,4277187000,2.4573,0.2,117593.9,0.27
7/17/2012,2391.897,2421.929,2391.281,2414.201,3342432900,2.6325,0.2,117593.9,0.27
7/18/2012,2412.062,2420.778,2373.647,2414.335,4175178800,2.9342,0.2,117593.9,0.27
7/19/2012,2407.443,2444.057,2401.291,2424.322,4694905200,2.9858,0.2,117593.9,0.27
7/20/2012,2415.71,2423.804,2392.181,2398.455,3761975400,3.1271,0.2,117593.9,0.27
7/23/2012,2379.885,2379.885,2357.507,2365.431,3239036900,3.3275,0.2,117593.9,0.27
7/24/2012,2353.22,2392.353,2352.803,2375.992,3031007900,2.9517,0.2,117593.9,0.27
7/25/2012,2368.384,2381.043,2357.468,2360.083,2489650100,2.6813,0.2,117593.9,0.27
7/26/2012,2360.134,2374.874,2344.695,2347.488,3131409400,2.66,0.2,117593.9,0.27
